2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-15
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-15
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-15
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-15
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:08,Bird-15
2025-02-09,23:19:08,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-17
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-17
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-17
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-17
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:09,Bird-15
2025-02-09,23:19:09,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-15
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-17
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-10
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-15
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-15
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-15
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-10
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-15
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:10,Bird-17
2025-02-09,23:19:10,Bird-5
2025-02-09,23:19:11,Bird-15
2025-02-09,23:19:11,Bird-17
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-15
2025-02-09,23:19:11,Bird-15
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-15
2025-02-09,23:19:11,Bird-10
2025-02-09,23:19:11,Bird-15
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-10
2025-02-09,23:19:11,Bird-5
2025-02-09,23:19:11,Bird-15
2025-02-09,23:19:11,Bird-10
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-10
2025-02-09,23:19:12,Bird-17
2025-02-09,23:19:12,Bird-17
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-10
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-17
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-15
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:12,Bird-17
2025-02-09,23:19:12,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-17
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-10
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-15
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-15
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-10
2025-02-09,23:19:13,Bird-15
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-10
2025-02-09,23:19:13,Bird-15
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-10
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:13,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-10
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-10
2025-02-09,23:19:14,Bird-15
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:14,Bird-17
2025-02-09,23:19:14,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-17
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-17
2025-02-09,23:19:15,Bird-17
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-15
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:15,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-15
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-15
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-15
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-10
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-15
2025-02-09,23:19:16,Bird-10
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-17
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-17
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:16,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-17
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-10
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-5
2025-02-09,23:19:17,Bird-15
2025-02-09,23:19:18,Bird-17
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-17
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-17
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-15
2025-02-09,23:19:18,Bird-17
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:18,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-15
2025-02-09,23:19:19,Bird-15
2025-02-09,23:19:19,Bird-15
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-15
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-15
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-17
2025-02-09,23:19:19,Bird-15
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-10
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-10
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:19,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-10
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-17
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-17
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-17
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-17
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-5
2025-02-09,23:19:20,Bird-15
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-17
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-17
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-15
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:21,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-15
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-15
2025-02-09,23:19:22,Bird-15
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-10
2025-02-09,23:19:22,Bird-15
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-15
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-17
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-15
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:22,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-17
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-10
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-17
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:23,Bird-15
2025-02-09,23:19:23,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-17
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-5
2025-02-09,23:19:24,Bird-15
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-10
2025-02-09,23:19:25,Bird-15
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-15
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-17
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-10
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-17
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-10
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-17
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-17
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:25,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-17
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-10
2025-02-09,23:19:26,Bird-15
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-15
2025-02-09,23:19:26,Bird-10
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-15
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
2025-02-09,23:19:26,Bird-5
